sacramento,Kevin,Huerter,Кевин,Хертер,9,SG,15.7
sacramento,Domantas,Sabonis,Домантас,Сабонис,10,PF,30.6
sacramento,Keegan,Murray,Киган,Мюррэй,13,SF,8.4
sacramento,Davion,Mitchell,Дэвион,Митчелл,15,PG,5.1
sacramento,Kessler,Edwards,Кесслер,Эдвардс,17,SF,1.9
sacramento,Keon,Ellis,Кеон,Эллис,23,SG,TW
sacramento,Alex,Len,Алексей,Лень,25,C,2.0
sacramento,Jeremy,Lamb,Джереми,Лэмб,26,SG,2.0
sacramento,Deonte,Burton,Деонте,Бертон,30,SF,2.0
sacramento,Harrison,Barnes,Харрисон,Барнс,40,SF,18.4
sacramento,Trey,Lyles,Трей,Лайлс,41,PF,8.0
sacramento,Sasha,Vezenkov,Саша,Везенков,7,PF,6.3
dallas,Dante,Exum,Данте,Экзам,0,SG,3.0
dallas,Jaden,Hardy,Джейден,Харди,1,SG,1.7
dallas,Dereck,Lively II,Дерек,Лайвли,2,C,4.8
dallas,Grant,Williams,Грант,Уильямс,3,PF,12.4
dallas,Dwight,Powell,Дуайт,Пауэлл,7,C,4.0
dallas,Josh,Green,Джош,Грин,8,SG,4.8
dallas,A.J.,Lawson,Эй Джей,Лоусон,9,SG,TW
dallas,Tim,Hardaway Jr.,Тим,Хардуэй,10,SF,17.9
dallas,Kyrie,Irving,Кайри,Ирвинг,11,PG,37.0
dallas,Mike,Miles Jr.,Майк,Майлс,14,PG,TW
dallas,Oliver-Maxence,Prosper,Оливье-Максанс,Проспер,18,SF,2.7
dallas,Richaun,Holmes,Ришон,Холмс,20,C,12.0
dallas,Seth,Curry,Сет,Карри,30,SG,4.0
dallas,Maxi,Kleber,Макси,Клебер,42,PF,11.0
dallas,Derrick,Jones Jr.,Деррик,Джонс,55,SF,2.0
dallas,Luka,Doncic,Лука,Дончич,77,PG,40.1
dallas,Markieff,Morris,Маркифф,Моррис,88,PF,2.0
houston,Jabari,Smith Jr.,Джабари,Смит,1,PF,9.3
houston,Kevin,Porter Jr.,Кевин,Портер,3,PG,15.9
houston,Jalen,Green,Джейлен,Грин,4,SG,9.9
houston,Darius,Days,Дариус,Дэйс,5,PF,TW
houston,Jae'Sean,Tate,Джейшон,Тэйт,8,SF,6.5
houston,Jock,Landale,Джок,Лэндейл,11,C,8.0
houston,Trevor,Hudgins,Тревор,Хаджинс,12,PG,TW
houston,Tari,Eason,Тари,Исон,17,PF,3.5
houston,Fred,Vanvleet,Фред,Ванвлит,23,PG,40.8
houston,Dillon,Brooks,Диллон,Брукс,24,SF,22.6
houston,Reggie,Bullock,Реджи,Буллок,25,SF,2.0
houston,Alperen,Sengun,Алперен,Шенгюн,28,C,3.5
houston,Jeff,Green,Джефф,Грин,32,PF,9.6
houston,Boban,Marjanovic,Бобан,Марьянович,51,C,2.0
memphis,Shaquille,Harrison,Шакил,Харрисон,0,PG,2.5
memphis,Xavier,Tillman,Ксавьер,Тиллман,2,PF,1.9
memphis,Jake,LaRavia,Джейк,Ларэвиа,3,SF,3.2
memphis,Steven,Adams,Стивен,Адамс,4,C,12.6
memphis,Vince,Williams Jr.,Винс,Уильямс,5,SG,TW
memphis,Kenneth,Lofton Jr.,Кеннет,Лофтон,6,PF,1.7
memphis,Santi,Aldama,Санти,Альдама,7,PF,2.2
memphis,Ziaire,Williams,Заир,Уильямс,8,SF,4.8
memphis,Luke,Kennard,Люк,Кеннард,10,SG,14.8
memphis,Ja,Morant,Джа,Морэнт,12,PG,34.0
memphis,Jaren,Jackson Jr.,Джарен,Джексон,13,PF,27.1
memphis,Brandon,Clarke,Брэндон,Кларк,15,PF,12.5
memphis,Desmond,Bane,Десмонд,Бэйн,22,SG,3.8
memphis,David,Roddy,Дэвид,Родди,27,SF,2.7
memphis,Marcus,Smart,Маркус,Смарт,36,SG,18.8
memphis,John,Konchar,Джон,Кончар,46,SG,2.4
pelicans,E.J.,Liddell,И Джей,Лидделл,32,PF,1.8
pelicans,Dereon,Seabron,Дереон,Сиброн,0,SG,TW
pelicans,Zion,Williamson,Зайон,Уильямсон,1,PF,34.0
pelicans,CJ,McCollum,СиДжей,Макколлум,3,SG,35.8
pelicans,Herbert,Jones,Херберт,Джонс,5,SF,12.0
pelicans,Naji,Marshall,Наджи,Маршалл,8,SF,1.9
pelicans,Dyson,Daniels,Дайсон,Дэниэлс,11,SF,5.8
pelicans,Kira,Lewis Jr.,Кайра,Льюис,13,PG,5.7
pelicans,Brandon,Ingram,Брэндон,Ингрэм,14,SF,33.8
pelicans,Jose,Alvarado,Хосе,Альварадо,15,PG,1.8
pelicans,Jonas,Valanciunas,Йонас,Валанчюнас,17,C,15.4
pelicans,Larry,Nance Jr.,Лэрри,Нэнс,22,PF,10.4
pelicans,Jordan,Hawkins,Джордан,Хоукинс,24,SG,4.3
pelicans,Trey,Murphy III,Трей,Мерфи,25,SF,3.4
pelicans,Cody,Zeller,Коди,Зеллер,40,C,2.0
spurs,Keldon,Johnson,Келдон,Джонсон,3,SF,20.0
spurs,Devonte,Graham,Девонте,Грэм,4,PG,12.1
spurs,Jeremy,Sochan,Джереми,Сохан,10,PF,5.3
spurs,Blake,Wesley,Блэйк,Уэсли,14,PG,2.5
spurs,Cedi,Osman,Джеди,Осман,16,SF,6.7
spurs,Doug,McDermott,Даг,Макдермотт,17,SF,13.8
spurs,Malaki,Branham,Малакай,Брэнэм,22,SG,3.1
spurs,Zach,Collins,Зак,Коллинз,23,PF,7.7
spurs,Devin,Vassell,Девин,Васселл,24,SF,5.9
spurs,Dominick,Barlow,Доминик,Барлоу,26,SF,TW
spurs,Charles,Bassey,Чарльз,Бэсси,28,C,2.5
spurs,Julian,Champagnie,Джулиан,Шэмпени,30,SF,3.0
spurs,Tre,Jones,Тре,Джонс,33,PG,9.9
spurs,Sandro,Mamukelashvili,Сандро,Мамукелашвили,54,C,2.0
